Date,-1,0,1,10,100,101,102,103,104,105,106,107,108,109,11,110,111,112,113,114,115,116,117,118,119,12,120,121,122,123,124,125,126,127,128,129,13,130,131,132,133,134,135,136,137,138,139,14,140,141,142,143,144,145,146,147,148,149,15,150,151,152,153,154,155,156,157,158,159,16,160,161,162,163,164,165,166,167,168,169,17,170,171,172,173,174,175,176,177,178,179,18,180,181,182,183,184,185,186,187,188,189,19,190,191,192,193,194,195,196,197,198,199,2,20,200,201,202,203,204,205,206,207,208,209,21,210,211,212,213,214,215,216,217,218,219,22,220,221,222,223,224,225,226,227,228,229,23,230,231,232,233,234,235,236,237,238,239,24,240,241,242,243,244,245,246,247,248,249,25,250,251,252,253,254,255,256,257,258,259,26,260,261,262,263,264,265,266,267,268,269,27,270,271,272,273,274,275,276,277,278,279,28,280,281,282,283,284,285,286,287,288,289,29,290,291,292,293,294,295,296,297,298,299,3,30,300,301,302,303,304,305,306,307,308,309,31,310,311,312,313,314,315,316,317,318,319,32,320,321,322,323,324,325,326,327,328,329,33,330,331,332,333,334,335,336,337,338,339,34,340,341,342,343,344,345,346,347,348,349,35,350,351,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,83,84,85,86,87,88,89,9,90,91,92,93,94,95,96,97,98,99
2019-11-30,0.5157894736842106,,,,,,,0.010526315789473684,,,,,,,0.05263157894736842,,0.005263157894736842,,0.005263157894736842,,,,,0.005263157894736842,,,,,,,,,,0.015789473684210527,,,0.005263157894736842,,,,,0.005263157894736842,,,,,,,0.005263157894736842,0.005263157894736842,,,0.005263157894736842,,0.005263157894736842,0.005263157894736842,0.005263157894736842,,,0.005263157894736842,,,,0.010526315789473684,,,0.005263157894736842,,0.005263157894736842,,,,0.005263157894736842,0.005263157894736842,,,,,,0.005263157894736842,,,0.005263157894736842,,,,,,0.005263157894736842,0.06315789473684211,,0.02631578947368421,,,,,,,,,,,0.015789473684210527,,0.005263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015789473684210527,,,,0.005263157894736842,,,,,,,,,,,,,,,,0.005263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005263157894736842,,,,,,,,,,,0.005263157894736842,,,,,,0.005263157894736842,,,,,,,,,,,,,,,,,,,0.005263157894736842,,,,,,,,,,,,,,0.005263157894736842,,,,,,,,,,,,,,,0.005263157894736842,0.010526315789473684,,0.010526315789473684,0.010526315789473684,,,0.005263157894736842,,,,,,,,,,,,,,0.015789473684210527,,,,,0.015789473684210527,,,,,,,,,0.010526315789473684,0.010526315789473684,,,,,0.010526315789473684,0.005263157894736842,,,0.010526315789473684,,,0.005263157894736842,0.005263157894736842,,,,,,,,,,,,,
2019-12-10,0.595,,,,,,,0.005,,,0.005,,,,0.05,,0.025,,,,,,,,,,,,,,,,,0.015,,0.005,0.005,0.005,,,,,,,,,,,0.005,,,,,,0.005,,,,,,,,,0.005,,,0.005,,0.005,,,,,,,,,,0.005,,,,,0.005,,,,,,0.02,,0.03,,,,,,,,,,,0.005,,,,,,,,0.005,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,0.005,,,,,,,,,,,,,,,,,0.005,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0.005,,,,,,,,,,,0.005,,,,,,,,,,,0.005,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,0.005,,,,,,0.005,,,,,,,,,,,0.01,0.005,,,,0.005,,,,,,,,,,0.01,,,,,0.01,0.01,,,0.02,,,0.005,0.005,,,,,,0.01,,0.005,,,,,0.005
2019-12-19,0.6203703703703703,,,,,0.009259259259259259,,,,,,,,,0.009259259259259259,,,,,,,,,,,,,,0.009259259259259259,,,,,,,,,,,,,,,,,0.009259259259259259,,,,,,,,,,0.009259259259259259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009259259259259259,,0.06481481481481481,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009259259259259259,,,,0.009259259259259259,,,,,,,,,,,,0.009259259259259259,0.009259259259259259,,,,,,0.009259259259259259,,,0.009259259259259259,,,,0.018518518518518517,,,,,,,,,0.009259259259259259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009259259259259259,,,,,,,,,,,,,,,,,,,,,,,,,0.018518518518518517,,0.009259259259259259,,,0.009259259259259259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018518518518518517,0.009259259259259259,,0.009259259259259259,0.009259259259259259,,,,,,0.009259259259259259,,,,,,,,,,,0.027777777777777776,,,,,,,,,,,,,,,,,,,,,0.009259259259259259,,,0.027777777777777776,,,,,,,,0.009259259259259259,,,,,,,,,
2019-12-27,0.5932203389830508,,,0.00423728813559322,,,,0.00423728813559322,,,,,0.00423728813559322,,0.0211864406779661,,0.00847457627118644,,,,0.00423728813559322,,,,,0.00423728813559322,,,0.00423728813559322,,,,,0.012711864406779662,,,,,,,,,,,,,,,,,,,,,,,0.00847457627118644,,,,,,,,,,,0.00423728813559322,0.00423728813559322,,,,,,,,,,,,,,,,,,,,0.00423728813559322,0.0211864406779661,,0.0423728813559322,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00423728813559322,,,0.00423728813559322,,0.00847457627118644,,,,,,,,,,,,0.00847457627118644,,,,,,,,,0.012711864406779662,,,,,,,,,,,,,,,,,,0.00423728813559322,,,,0.00423728813559322,,0.00423728813559322,,,,,,,,,0.00423728813559322,0.00423728813559322,,,,,,,,,,,,,,,,0.01694915254237288,,,,,0.00423728813559322,0.00423728813559322,,,,,,0.00423728813559322,,,,,0.00423728813559322,,,0.00423728813559322,,,,,,,,,,,,0.00847457627118644,,,,,,,,,0.00423728813559322,,,,,,0.00423728813559322,,0.00423728813559322,0.012711864406779662,,,,,,,,,,,,,,,0.00847457627118644,0.00423728813559322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0211864406779661,0.00423728813559322,,,0.00423728813559322,,,,,,,,,,,,,,,,0.00423728813559322,0.00847457627118644,,,,,0.00423728813559322,0.00423728813559322,,,,,,,,0.00423728813559322,0.00847457627118644,,0.00847457627118644,,,0.012711864406779662,0.012711864406779662,,,,,,,0.00423728813559322,0.00423728813559322,,,,,,,,,0.00423728813559322,,,
2020-01-05,0.5823293172690763,,,0.08835341365461848,,0.004016064257028112,,,,,,,,0.004016064257028112,0.01606425702811245,,0.008032128514056224,,,,,,,,0.004016064257028112,,0.004016064257028112,,,0.004016064257028112,,,,0.004016064257028112,,0.004016064257028112,0.004016064257028112,,,,,,,,,,,,0.004016064257028112,,0.004016064257028112,,,,0.004016064257028112,,,,,,,,,0.004016064257028112,,,,,,,,,,0.004016064257028112,,,0.004016064257028112,,,,,,,,,,,,0.004016064257028112,0.008032128514056224,,0.01606425702811245,0.004016064257028112,,,,,,,,,,0.004016064257028112,,0.004016064257028112,,,,,,,0.004016064257028112,,,,,,,,,,,,0.004016064257028112,,,,,,0.008032128514056224,,,0.004016064257028112,,,,0.004016064257028112,,,,,,0.008032128514056224,,,,,,,0.004016064257028112,,,,0.004016064257028112,0.004016064257028112,,,,,,,,,0.004016064257028112,,,,,,0.004016064257028112,,,,,,,,,,,,,,,0.004016064257028112,,,,,,,,,,,,,,,,,,,0.004016064257028112,,,,0.012048192771084338,,0.004016064257028112,,,,,,,,,,,,,,,,0.004016064257028112,,,,,,,,,,,0.004016064257028112,,,,,,,,,,,,,,,0.004016064257028112,,,0.004016064257028112,,,,,,,,,,,0.004016064257028112,,0.004016064257028112,,,,,0.004016064257028112,,,,,,,,,,,,,,,,,,0.01606425702811245,0.008032128514056224,,,0.020080321285140562,,,,,,,,,,,,,,,,,0.004016064257028112,,,,0.004016064257028112,0.012048192771084338,,,,,,,,,,0.01606425702811245,,,,,0.004016064257028112,0.008032128514056224,,,,,,,,,,0.004016064257028112,,,,,0.004016064257028112,,0.004016064257028112,,,
2020-01-13,0.591743119266055,,,,,0.009174311926605505,,,,,,,,,0.01834862385321101,,,,,0.0045871559633027525,0.0045871559633027525,,,,,,,,0.0045871559633027525,0.0045871559633027525,,,,0.0045871559633027525,,,0.0045871559633027525,0.0045871559633027525,,,,,,,,0.009174311926605505,,,0.0045871559633027525,,,,,,,0.0045871559633027525,0.009174311926605505,,,,,,,0.0045871559633027525,,,,,0.0045871559633027525,,,,,,,,,,,,,,,,,,,,,0.013761467889908258,,0.04128440366972477,0.0045871559633027525,,,,,,,,,,0.009174311926605505,0.0045871559633027525,,,,,0.0045871559633027525,,,,,,,,,,,,,,0.0045871559633027525,0.0045871559633027525,,,,,,,,,,,,,,,,,,,0.009174311926605505,,,0.0045871559633027525,,,,0.009174311926605505,,,,0.0045871559633027525,,,,,,,,,,,,,,0.0045871559633027525,,,,,,,,,,,,0.013761467889908258,,,,,,,,,,,,,0.0045871559633027525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0045871559633027525,,,,,,,,,0.0045871559633027525,,,,,,,,,,,,,,,,,,,,,,,,0.0045871559633027525,0.0045871559633027525,,,,,,,,,,,0.0045871559633027525,,,,,,,,,,,,,,,0.0045871559633027525,0.0045871559633027525,,0.01834862385321101,,,,0.013761467889908258,,,,,,0.0045871559633027525,,,,0.0045871559633027525,,,,,,0.0045871559633027525,0.009174311926605505,0.009174311926605505,,,,0.01834862385321101,0.0045871559633027525,,,,,,,,0.009174311926605505,0.013761467889908258,,0.009174311926605505,,,0.0045871559633027525,0.0045871559633027525,,,0.009174311926605505,,,,,,,,,,,,,,,,0.0045871559633027525,
2020-01-22,0.6385964912280702,,,,,,,,,,0.0035087719298245615,,0.0035087719298245615,,0.021052631578947368,,0.014035087719298246,,,,0.0035087719298245615,,,,,,,,,0.0035087719298245615,,0.0035087719298245615,,,,,0.007017543859649123,0.007017543859649123,,,,,,,,0.0035087719298245615,0.0035087719298245615,,0.0035087719298245615,,,,,,0.0035087719298245615,,,,0.0035087719298245615,,,,,0.010526315789473684,,0.0035087719298245615,,,0.0035087719298245615,,,,0.0035087719298245615,,,,,,,,,,,,,,,,,0.007017543859649123,,0.021052631578947368,,,,,,,,,,,0.0035087719298245615,,0.0035087719298245615,,,,,,,,,,,,,,0.0035087719298245615,0.007017543859649123,,,,,,0.0035087719298245615,,,0.0035087719298245615,,,,,,0.0035087719298245615,,0.0035087719298245615,,0.0035087719298245615,,,,,,,,,0.0035087719298245615,,0.0035087719298245615,,,,,,,,,0.0035087719298245615,,0.0035087719298245615,,,,,,,,,0.0035087719298245615,,,,,,,,,,,,,,,,,,,,,,,,0.0035087719298245615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010526315789473684,,,,,0.0035087719298245615,,,,,,0.0035087719298245615,,,,,,,,,0.0035087719298245615,,,,,,,,,,,,,,,0.0035087719298245615,,,,,,,0.0035087719298245615,,,,,0.0035087719298245615,0.0035087719298245615,,,,,,,,,,,,,,,,,0.03508771929824561,0.007017543859649123,,0.007017543859649123,0.007017543859649123,,,,,,,,,,,,,,,,0.017543859649122806,0.017543859649122806,,,,,0.007017543859649123,0.007017543859649123,,0.0035087719298245615,,,,,,,0.010526315789473684,,,,,0.0035087719298245615,0.007017543859649123,,,0.0035087719298245615,,,,,,,,,,,,0.0035087719298245615,,,,,
2020-01-31,0.6818181818181818,,,0.00267379679144385,,,,0.0053475935828877,,,,,0.00267379679144385,,0.0213903743315508,,0.0053475935828877,,,0.00267379679144385,0.00267379679144385,,,,,0.013368983957219251,,,,,,0.00267379679144385,,0.0053475935828877,,0.0053475935828877,0.00267379679144385,0.00267379679144385,,,,,,,,0.00267379679144385,,,0.008021390374331552,,,,,,,,,,,,,,,0.008021390374331552,,,,,,,,,,,,,,,,,0.00267379679144385,,,0.00267379679144385,,,,,,0.0053475935828877,,0.0106951871657754,,0.00267379679144385,0.0053475935828877,,,,,,,,,,,,,,,,,0.00267379679144385,,,,,,0.00267379679144385,,,,,,,,,,0.00267379679144385,,,,0.00267379679144385,0.00267379679144385,,,,0.00267379679144385,,0.00267379679144385,,,,,,,0.00267379679144385,0.00267379679144385,,,0.0053475935828877,,,,0.00267379679144385,0.00267379679144385,,,,0.00267379679144385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00267379679144385,,,,,,,,,,0.00267379679144385,,0.00267379679144385,,,,,,,,,,,,,,,,,,,,,0.0106951871657754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0053475935828877,,,,,0.00267379679144385,,,,,,,,,,,0.00267379679144385,0.0053475935828877,,,,,,0.0106951871657754,0.0053475935828877,,0.00267379679144385,0.008021390374331552,,,,,,0.00267379679144385,,,,,,,,,,0.0213903743315508,0.00267379679144385,0.00267379679144385,,0.00267379679144385,,0.0106951871657754,0.008021390374331552,,,,,,,,,0.0106951871657754,,,0.00267379679144385,,0.00267379679144385,0.016042780748663103,,,0.00267379679144385,,,,,0.0053475935828877,,,,,,,0.00267379679144385,,,,0.00267379679144385,
2020-02-08,0.6805555555555556,,,,,0.005555555555555556,,0.005555555555555556,0.002777777777777778,0.005555555555555556,,,,,0.019444444444444445,,0.011111111111111112,,,0.002777777777777778,0.002777777777777778,,,0.002777777777777778,,,,,,0.008333333333333333,,,,,,,0.002777777777777778,,,,,,,,,,,,0.002777777777777778,,,,,,0.002777777777777778,,0.002777777777777778,,,,,,0.005555555555555556,,,,,,,,,,,0.002777777777777778,,,,,,,0.005555555555555556,,,,,,,0.002777777777777778,,0.011111111111111112,,0.025,,,0.002777777777777778,,0.002777777777777778,,,,,,,,0.005555555555555556,,,,0.002777777777777778,,,,,0.002777777777777778,0.002777777777777778,,,0.005555555555555556,,,,,,,0.002777777777777778,0.002777777777777778,,,,,,,,,,,0.002777777777777778,,,,,,0.002777777777777778,,,0.002777777777777778,,,,,,,,,,,,,,,0.002777777777777778,,,,,,,,,,,,,0.005555555555555556,,,,,,,,,,,,,,,,,,,0.002777777777777778,,,,,,,,,,,,,,,,,0.005555555555555556,,,,,,,,0.002777777777777778,,,,,,,,,,0.002777777777777778,,,,,,,,,0.002777777777777778,,,,,,,,,0.002777777777777778,,,,,,,,,,,,,,0.002777777777777778,,,,,,,,,,,,,,,,0.002777777777777778,,,,,,,,,0.008333333333333333,,,,,,0.008333333333333333,,,,,,,,,,0.002777777777777778,,,,,,,,,,0.027777777777777776,0.005555555555555556,,,0.002777777777777778,,0.005555555555555556,,,,,,,,,0.005555555555555556,0.002777777777777778,,,,,0.002777777777777778,0.013888888888888888,,,0.008333333333333333,,,0.002777777777777778,,,,0.002777777777777778,,,,0.002777777777777778,0.005555555555555556,,0.002777777777777778,,,0.005555555555555556
